id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
13895,2771,2023-07-04,entregue,678.36,app,não
13896,2089,2024-02-28,devolvido,1599.82,marketplace,sim
13897,2033,2023-04-02,entregue,1423.33,site,não
13898,1705,2024-09-04,entregue,1543.67,site,sim
13899,1692,2023-11-07,entregue,1050.21,marketplace,não
13900,1336,2023-04-03,entregue,436.71,marketplace,sim
13901,1741,2024-04-01,entregue,826.99,marketplace,não
13902,2913,2024-02-15,entregue,1651.36,site,sim
13903,210,2024-09-06,entregue,1228.33,app,não
13904,125,2023-04-09,entregue,432.22,site,não
13905,2121,2023-08-27,entregue,743.92,marketplace,não
13906,1003,2024-01-21,cancelado,383.81,app,sim
13907,1765,2023-03-22,devolvido,6860.03,site,sim
13908,2535,2024-10-30,entregue,1347.69,site,não
13909,1511,2024-01-31,entregue,1173.65,marketplace,não
13910,391,2024-04-05,entregue,518.05,app,não
13911,1523,2023-11-21,entregue,1163.66,site,não
13912,2407,2024-06-03,entregue,,marketplace,não
13913,563,2024-04-05,cancelado,895.09,app,sim
13914,739,2023-05-18,entregue,712.06,app,não
13915,1858,2024-02-24,cancelado,640.11,app,não
13916,2345,2024-11-11,entregue,597.87,app,não
13917,2067,2024-04-29,cancelado,796.25,site,sim
13918,1894,2024-12-12,entregue,1588.68,app,não
13919,2035,2024-04-21,cancelado,130.05,marketplace,não
13920,18,2023-08-28,entregue,1685.07,site,não
13921,908,2024-02-25,em_transito,273.12,app,sim
13922,1417,2023-05-12,cancelado,2361.91,marketplace,sim
13923,2405,2024-06-24,entregue,2220.0,marketplace,não
13924,1739,2024-09-27,em_transito,1242.74,app,não
13925,2167,2023-12-09,entregue,656.18,site,não
13926,830,2023-11-21,entregue,1328.56,site,não
13927,2962,2024-12-09,cancelado,852.21,site,sim
13928,2314,2024-02-26,cancelado,1772.27,marketplace,não
13929,2252,2024-05-30,entregue,2151.93,app,sim
13930,1957,2023-10-31,entregue,2475.77,site,sim
13931,1274,2023-11-20,entregue,1861.26,site,não
13932,1120,2024-06-03,entregue,2024.43,app,não
13933,2507,2024-12-11,entregue,699.18,site,não
13934,1904,2023-03-17,entregue,10750.52,site,não
13935,1202,2023-08-25,entregue,716.06,site,não
13936,567,2023-11-08,cancelado,10066.48,site,não
13937,755,2023-11-24,entregue,1432.13,marketplace,sim
13938,388,2024-02-24,cancelado,13764.25,site,não
13939,1202,2023-05-10,em_transito,982.69,app,não
13940,495,2023-06-16,entregue,2314.34,site,não
13941,2024,2024-09-26,devolvido,487.74,marketplace,não
13942,362,2024-03-22,entregue,12992.49,marketplace,sim
13943,2285,2024-06-14,cancelado,899.49,app,não
13944,1388,2023-03-04,entregue,324.75,marketplace,sim
13945,2357,2024-01-08,cancelado,1878.05,marketplace,sim
13946,2939,2024-08-02,entregue,1948.22,marketplace,sim
13947,20,2024-09-02,entregue,920.77,app,sim
13948,1018,2023-06-24,cancelado,11905.35,site,não
13949,294,2024-09-03,devolvido,10094.86,marketplace,sim
13950,504,2024-09-30,entregue,1216.85,marketplace,não
13951,1554,2023-11-07,entregue,507.59,marketplace,não
13952,992,2024-09-14,entregue,1312.7,site,não
13953,495,2024-12-25,cancelado,1111.46,site,não
13954,2306,2024-04-28,entregue,706.64,marketplace,não
13955,1815,2024-11-11,entregue,451.72,marketplace,não
13956,2110,2023-08-08,entregue,345.25,marketplace,sim
13957,253,2023-08-08,entregue,1514.47,marketplace,não
13958,542,2023-11-30,cancelado,855.2,app,não
13959,701,2023-02-12,em_transito,1449.27,marketplace,sim
13960,1274,2023-11-10,entregue,726.78,site,sim
13961,1001,2024-04-09,cancelado,1617.05,marketplace,sim
13962,384,2023-05-07,entregue,7880.61,site,sim
13963,2602,2024-10-27,cancelado,14220.72,app,não
13964,509,2024-02-20,cancelado,751.07,app,não
13965,1933,2023-04-04,entregue,2318.51,marketplace,não
13966,2667,2023-12-09,cancelado,9002.98,site,sim
13967,772,2023-03-05,entregue,212.79,site,não
13968,573,2023-07-18,entregue,2124.63,site,não
13969,1571,2023-06-16,devolvido,1475.97,marketplace,não
13970,2578,2023-03-21,cancelado,1864.81,site,não
13971,2586,2023-11-12,entregue,14105.71,app,não
13972,1157,2024-09-16,entregue,742.39,app,não
13973,1776,2023-02-05,cancelado,899.67,app,sim
13974,251,2023-03-11,entregue,806.6,site,sim
13975,1333,2023-05-25,cancelado,1079.77,marketplace,não
13976,2692,2023-12-15,em_transito,10239.98,site,não
13977,1124,2024-05-11,entregue,2362.67,site,não
13978,634,2024-01-05,entregue,396.11,site,não
13979,147,2024-08-03,entregue,7138.1,site,não
13980,303,2024-04-24,entregue,1057.79,marketplace,não
13981,467,2024-05-24,entregue,768.85,site,não
13982,866,2024-07-12,entregue,11847.65,marketplace,não
13983,2560,2023-11-22,entregue,420.08,site,sim
13984,1095,2024-08-26,entregue,1941.61,app,não
13985,223,2023-06-14,entregue,62.89,site,não
13986,2036,2024-03-28,entregue,1319.53,app,não
13987,2008,2023-03-13,entregue,270.61,site,não
13988,2677,2023-05-20,cancelado,2743.8,marketplace,não
13989,1368,2023-05-06,devolvido,582.65,site,não
13990,2455,2023-11-16,cancelado,518.14,app,não
13991,1918,2023-06-02,entregue,2198.22,marketplace,sim
13992,913,2024-05-16,cancelado,516.89,site,não
13993,1056,2023-02-01,em_transito,115.01,app,não
13994,1832,2023-12-28,cancelado,2241.69,app,sim
13995,1620,2023-05-15,cancelado,2195.81,app,sim
13996,1632,2023-05-04,cancelado,1866.54,marketplace,sim
13997,1985,2023-08-16,cancelado,3553.01,site,sim
13998,1724,2023-04-24,entregue,12452.08,marketplace,sim
13999,1375,2023-04-08,entregue,1289.56,site,sim
14000,2337,2023-12-21,em_transito,777.77,marketplace,sim
14001,1938,2023-11-18,cancelado,2132.33,marketplace,não
14002,777,2023-04-09,em_transito,2125.73,marketplace,não
14003,1613,2024-11-05,cancelado,1780.75,marketplace,não
14004,2797,2023-11-15,entregue,5379.91,app,não
14005,566,2023-12-17,cancelado,1564.27,site,não
14006,1464,2023-11-13,cancelado,1035.32,marketplace,sim
14007,1093,2024-02-08,cancelado,2058.12,app,não
14008,196,2024-02-10,cancelado,1092.23,marketplace,não
14009,895,2024-12-29,entregue,2359.46,site,não
14010,2320,2023-11-05,entregue,1350.37,app,não
14011,1658,2024-10-03,em_transito,349.17,app,não
14012,1696,2023-02-08,entregue,175.13,marketplace,sim
14013,2415,2024-10-07,entregue,1925.24,app,não
14014,1403,2023-06-16,entregue,294.14,app,não
14015,2507,2023-02-25,entregue,885.0,site,não
14016,2539,2023-04-04,cancelado,609.3,app,não
14017,2362,2023-01-22,em_transito,1801.86,site,sim
14018,1625,2023-01-16,devolvido,2002.53,site,sim
14019,2754,2023-01-21,entregue,2478.39,app,não
14020,1671,2023-11-12,em_transito,379.82,site,sim
14021,2122,2024-09-13,cancelado,837.87,site,não
14022,717,2024-08-21,entregue,380.08,site,sim
14023,2492,2024-04-30,cancelado,421.47,app,sim
14024,2024,2024-08-18,entregue,351.44,marketplace,não
14025,2672,2023-03-03,entregue,6517.48,app,não
14026,1728,2023-11-28,entregue,656.5,marketplace,não
14027,326,2024-08-18,em_transito,178.58,marketplace,não
14028,2211,2023-02-22,entregue,301.16,marketplace,não
14029,2638,2024-06-16,em_transito,1189.15,marketplace,sim
14030,958,2023-04-29,entregue,1050.84,app,sim
14031,174,2023-08-10,entregue,1920.75,site,não
14032,2905,2023-03-03,entregue,315.91,marketplace,sim
14033,2625,2024-12-11,entregue,477.8,marketplace,não
14034,2832,2023-06-21,entregue,426.23,marketplace,não
14035,158,2024-06-21,entregue,902.14,app,não
14036,1109,2023-06-01,entregue,14343.07,marketplace,não
14037,1573,2023-08-03,em_transito,2457.21,marketplace,não
14038,646,2023-12-30,entregue,2173.44,marketplace,não
14039,2819,2023-07-18,cancelado,1054.49,site,não
14040,1611,2023-02-26,devolvido,1599.51,marketplace,sim
14041,1974,2024-10-03,em_transito,829.1,app,não
14042,388,2024-09-11,entregue,6044.16,marketplace,não
14043,769,2024-05-11,em_transito,5902.06,site,não
14044,489,2023-10-05,devolvido,693.72,marketplace,não
14045,62,2024-09-25,cancelado,582.37,site,não
14046,2134,2024-05-02,entregue,473.23,marketplace,não
14047,61,2023-11-07,entregue,1012.05,site,não
14048,2315,2023-02-11,cancelado,2235.07,marketplace,não
14049,2313,2023-09-14,cancelado,588.46,app,sim
14050,2895,2024-03-09,cancelado,431.88,site,não
14051,2799,2024-08-02,em_transito,6815.71,app,não
14052,1890,2024-09-17,entregue,1154.24,marketplace,não
14053,1150,2023-04-16,entregue,624.75,app,não
14054,479,2024-06-30,cancelado,503.2,marketplace,não
14055,68,2023-09-21,devolvido,288.16,app,sim
14056,2897,2024-11-19,entregue,9427.78,site,sim
14057,119,2024-12-28,entregue,108.03,app,não
14058,2023,2024-03-01,cancelado,351.01,site,não
14059,1118,2024-01-27,cancelado,1846.1,marketplace,não
14060,1563,2023-12-11,entregue,1405.01,site,sim
14061,2718,2023-11-07,entregue,813.11,app,não
14062,2054,2024-01-13,cancelado,1571.06,app,sim
14063,2065,2024-12-26,entregue,2338.81,site,sim
14064,1013,2024-02-29,devolvido,2113.93,app,sim
14065,2168,2024-01-11,entregue,891.84,marketplace,sim
14066,2104,2023-11-25,entregue,856.21,site,não
14067,495,2023-11-23,cancelado,2124.11,marketplace,não
14068,1579,2023-08-02,entregue,918.83,marketplace,não
14069,2087,2024-01-27,cancelado,2400.87,marketplace,não
14070,2265,2023-09-18,cancelado,307.79,app,sim
14071,375,2024-07-21,entregue,702.9,app,não
14072,2752,2023-07-14,entregue,1554.75,marketplace,não
14073,125,2024-02-22,entregue,1187.36,site,não
14074,606,2024-08-30,entregue,2395.54,site,sim
14075,1569,2023-11-11,entregue,145.55,marketplace,não
14076,2395,2023-04-01,em_transito,1821.17,app,sim
14077,2219,2023-05-02,entregue,1972.0,marketplace,não
14078,2354,2023-11-23,cancelado,2429.79,site,não
14079,2209,2024-06-10,entregue,2181.72,marketplace,sim
14080,1008,2023-08-11,entregue,1363.42,site,não
14081,776,2023-11-16,em_transito,1763.36,site,não
14082,13,2023-11-04,entregue,1045.39,app,não
14083,2208,2023-08-09,entregue,14746.47,marketplace,sim
14084,996,2024-02-04,entregue,657.59,app,não
14085,2621,2023-12-10,devolvido,1134.62,site,não
14086,2621,2023-11-05,entregue,1493.73,site,não
14087,2042,2024-03-17,entregue,729.72,site,não
14088,350,2023-11-18,entregue,1340.97,site,não
14089,2273,2023-11-13,entregue,2442.01,app,não
14090,1623,2023-10-17,entregue,1094.28,site,não
14091,1197,2023-01-22,entregue,708.53,app,não
14092,2514,2024-11-24,entregue,1719.34,app,não
14093,936,2023-01-05,cancelado,9744.47,site,não
14094,920,2024-06-03,entregue,9526.22,site,não
14095,1809,2024-01-11,entregue,1301.45,app,não
14096,1401,2023-05-31,cancelado,1820.08,app,sim
14097,896,2023-07-07,entregue,14713.55,marketplace,sim
14098,499,2023-02-09,cancelado,289.94,marketplace,não
14099,126,2024-01-31,entregue,388.94,site,sim
14100,2310,2023-11-05,devolvido,828.46,marketplace,sim
14101,1379,2024-07-02,entregue,8120.94,marketplace,não
14102,1488,2023-05-16,entregue,1370.97,site,não
14103,913,2023-05-26,entregue,1713.32,site,não
14104,629,2024-11-10,entregue,10239.86,marketplace,não
14105,377,2023-10-24,entregue,745.94,app,não
14106,2811,2023-07-03,cancelado,125.42,app,não
14107,513,2024-08-19,entregue,192.9,marketplace,não
14108,987,2024-10-16,entregue,1829.69,app,sim
14109,2040,2023-03-02,entregue,1008.09,site,não
14110,1440,2024-02-22,em_transito,1301.15,app,não
14111,986,2023-11-23,entregue,2378.46,marketplace,não
14112,1747,2023-04-26,entregue,1914.57,site,não
14113,1240,2024-05-15,entregue,273.34,app,não
14114,683,2023-05-18,entregue,251.79,site,não
14115,1888,2024-11-10,cancelado,1561.71,app,não
14116,1741,2023-04-16,entregue,88.22,site,não
14117,640,2024-06-30,cancelado,1438.17,site,não
14118,2939,2023-07-05,devolvido,2415.46,app,não
14119,1503,2023-02-26,entregue,655.89,app,não
14120,1290,2023-12-11,em_transito,2325.62,app,sim
14121,889,2024-08-04,cancelado,1262.62,app,não
14122,248,2023-02-26,entregue,1355.6,marketplace,não
14123,2096,2023-03-11,em_transito,1245.53,app,não
14124,2955,2024-03-22,em_transito,1846.39,marketplace,sim
14125,1161,2024-04-20,entregue,2380.97,marketplace,não
14126,1135,2024-11-14,entregue,1725.66,app,não
14127,472,2024-11-08,em_transito,1786.82,app,não
14128,879,2024-12-07,entregue,14212.15,app,não
14129,341,2023-01-06,entregue,8542.3,site,não
14130,2147,2024-04-26,entregue,1365.4,site,sim
14131,2098,2023-12-10,cancelado,441.29,marketplace,sim
14132,1276,2024-04-23,cancelado,837.55,app,sim
14133,265,2023-12-23,cancelado,1149.86,marketplace,não
14134,321,2023-07-08,cancelado,1721.87,app,não
14135,713,2023-12-09,entregue,7322.02,site,não
14136,495,2024-12-15,em_transito,1774.92,site,não
14137,665,2024-06-08,entregue,2300.42,app,sim
14138,1822,2024-08-15,em_transito,3149.12,marketplace,não
14139,1668,2024-04-18,cancelado,2116.8,site,não
14140,1043,2024-11-14,entregue,898.05,site,não
14141,2098,2024-01-28,entregue,742.04,app,não
14142,1181,2023-09-14,entregue,1452.16,site,não
14143,845,2023-09-25,em_transito,14793.2,site,sim
14144,1562,2023-11-06,entregue,908.5,marketplace,sim
14145,2729,2024-12-19,cancelado,2182.98,site,não
14146,2793,2024-04-18,entregue,581.1,site,sim
14147,2748,2024-12-17,entregue,777.47,site,sim
14148,1491,2023-06-02,entregue,449.75,app,não
14149,2080,2023-06-25,entregue,1855.75,site,não
14150,609,2024-05-17,entregue,10709.71,marketplace,não
14151,1634,2023-03-03,entregue,1487.42,site,não
14152,1791,2024-05-07,entregue,911.29,site,não
14153,2637,2023-02-01,entregue,116.31,site,não
14154,2943,2024-11-24,entregue,213.83,site,não
14155,2107,2024-12-07,entregue,384.7,site,sim
14156,784,2023-07-18,em_transito,1180.31,marketplace,sim
14157,760,2023-09-18,entregue,7284.82,marketplace,sim
14158,1004,2023-01-12,em_transito,917.24,site,não
14159,2810,2023-10-17,entregue,1804.53,site,sim
14160,2957,2024-03-04,devolvido,1262.6,site,não
14161,852,2024-07-25,cancelado,6101.86,marketplace,não
14162,1810,2023-03-17,entregue,1094.67,app,não
14163,1486,2024-05-01,cancelado,1189.75,marketplace,sim
14164,1391,2024-09-06,entregue,2315.63,site,não
14165,1552,2023-11-01,entregue,2241.63,marketplace,não
14166,1269,2024-10-04,entregue,1598.31,site,não
14167,2442,2024-11-11,entregue,12643.8,site,não
14168,1714,2023-11-10,entregue,1512.19,site,não
14169,1672,2023-11-03,cancelado,1430.89,app,sim
14170,789,2023-01-23,em_transito,1164.54,app,não
14171,91,2023-03-04,entregue,4921.47,marketplace,não
14172,1111,2024-04-05,cancelado,6184.15,site,não
14173,1316,2024-03-28,cancelado,14741.78,site,sim
14174,454,2023-11-25,devolvido,679.55,marketplace,não
14175,1149,2023-09-02,entregue,240.32,marketplace,sim
14176,2620,2023-06-13,entregue,219.41,app,não
14177,2017,2024-07-07,entregue,2334.87,site,sim
14178,1395,2023-11-10,entregue,2077.88,app,não
14179,460,2024-09-09,entregue,10755.63,site,não
14180,2652,2023-03-09,entregue,678.58,site,não
14181,2929,2023-04-27,entregue,1203.98,marketplace,não
14182,1699,2023-01-09,entregue,4885.59,app,sim
14183,1989,2023-07-26,entregue,14400.6,marketplace,sim
14184,1867,2024-10-15,em_transito,1578.43,app,não
14185,2002,2024-04-07,cancelado,562.55,marketplace,sim
14186,1822,2023-04-23,cancelado,8793.13,marketplace,não
14187,1746,2024-12-18,entregue,14913.75,site,não
14188,193,2023-10-24,entregue,1141.24,app,sim
14189,2021,2023-07-19,entregue,6238.96,site,sim
14190,69,2024-04-26,entregue,2167.82,site,não
14191,883,2024-01-17,entregue,11464.41,app,sim
14192,785,2023-11-26,entregue,1863.67,site,sim
14193,2467,2023-11-30,entregue,3062.91,site,não
14194,2988,2024-09-05,entregue,1787.74,site,não
14195,43,2023-01-28,entregue,2267.53,marketplace,não
14196,248,2023-05-24,entregue,1763.87,marketplace,sim
14197,1557,2024-07-29,entregue,1586.23,app,não
14198,2085,2024-01-05,em_transito,2348.88,marketplace,não
14199,1757,2023-06-26,entregue,2012.59,site,não
14200,394,2023-02-08,devolvido,7157.63,site,sim
14201,1364,2023-09-03,entregue,225.97,site,sim
14202,1075,2024-09-10,cancelado,1576.34,app,não
14203,948,2024-11-28,entregue,815.42,site,sim
14204,2809,2024-06-24,entregue,1422.7,app,não
14205,2169,2024-03-28,entregue,1041.41,app,sim
14206,433,2024-07-12,em_transito,4844.84,marketplace,não
14207,2103,2024-07-10,em_transito,713.54,site,sim
14208,2345,2024-05-19,entregue,1907.27,app,não
14209,1054,2024-08-30,entregue,1832.63,site,não
14210,2344,2023-11-05,entregue,603.33,site,não
14211,2775,2023-04-30,entregue,2127.66,marketplace,não
14212,1199,2024-03-15,entregue,7723.18,site,não
14213,277,2023-04-18,cancelado,9149.2,app,sim
14214,1184,2023-07-14,entregue,132.6,marketplace,não
14215,579,2024-05-21,em_transito,411.95,marketplace,não
14216,2641,2024-10-12,entregue,568.13,marketplace,não
14217,1128,2024-09-06,entregue,9765.2,site,não
14218,2178,2023-11-11,entregue,2036.35,site,sim
14219,2714,2023-04-05,em_transito,1196.69,marketplace,não
14220,1969,2024-11-16,entregue,2320.79,app,sim
14221,2371,2024-06-09,entregue,1765.16,app,não
14222,292,2024-08-03,entregue,1584.63,marketplace,sim
14223,228,2023-11-22,cancelado,375.72,app,sim
14224,158,2023-01-30,entregue,1617.38,app,não
14225,269,2023-02-22,entregue,4653.26,app,sim
14226,1377,2024-10-11,cancelado,1465.03,marketplace,não
14227,2339,2023-07-20,entregue,899.73,site,não
14228,48,2023-10-13,entregue,13984.66,app,sim
14229,2720,2023-07-30,entregue,2055.32,marketplace,não
14230,433,2024-08-09,entregue,7557.64,app,não
14231,572,2023-11-24,entregue,542.59,site,não
14232,1451,2024-05-29,entregue,1954.41,app,sim
14233,42,2023-11-26,cancelado,1678.81,site,sim
14234,2048,2023-09-01,cancelado,1462.13,site,não
14235,224,2024-01-04,entregue,2242.99,site,sim
14236,744,2023-08-02,entregue,1026.76,site,não
14237,1880,2024-07-26,entregue,2222.33,app,sim
14238,2909,2023-12-03,entregue,1503.16,site,não
14239,1373,2024-07-18,entregue,2303.45,app,sim
14240,1482,2024-12-05,entregue,1449.91,marketplace,não
14241,1995,2023-06-24,cancelado,1450.5,site,não
14242,2862,2024-02-26,em_transito,1722.09,marketplace,não
14243,627,2023-10-11,entregue,981.74,app,não
14244,1018,2024-05-11,entregue,5286.48,app,sim
14245,375,2023-09-08,cancelado,2308.53,app,sim
14246,2147,2023-06-03,entregue,390.21,app,não
14247,1048,2024-02-08,entregue,2367.3,app,não
14248,955,2023-10-18,entregue,1978.2,site,não
14249,2320,2023-09-11,em_transito,231.12,site,sim
14250,1044,2024-09-15,entregue,438.87,marketplace,não
14251,577,2024-04-20,entregue,177.8,site,sim
14252,2526,2023-11-30,entregue,2273.59,marketplace,não
14253,4,2023-08-31,entregue,489.68,site,não
14254,2500,2023-11-21,cancelado,1423.23,marketplace,não
14255,2361,2023-02-10,entregue,713.78,site,sim
14256,2332,2023-11-13,entregue,632.94,app,sim
14257,2739,2024-06-09,entregue,108.74,site,não
14258,640,2023-12-10,entregue,305.93,app,não
14259,797,2024-11-14,em_transito,1071.09,marketplace,não
14260,1584,2024-07-26,entregue,1205.29,marketplace,sim
14261,1759,2024-12-13,em_transito,2039.73,site,não
14262,2960,2023-02-11,cancelado,329.28,app,sim
14263,2160,2023-11-08,entregue,815.6,site,não
14264,144,2024-11-29,entregue,1530.03,app,não
14265,386,2023-11-05,entregue,2056.09,marketplace,não
14266,793,2024-04-29,entregue,76.06,marketplace,sim
14267,2550,2023-01-18,entregue,2423.85,marketplace,não
14268,150,2024-12-01,entregue,14392.02,marketplace,sim
14269,1627,2024-02-16,em_transito,691.88,site,não
14270,99,2024-12-04,cancelado,798.6,site,não
14271,864,2023-08-14,devolvido,967.23,marketplace,não
14272,212,2023-11-25,entregue,1284.59,marketplace,não
14273,1650,2023-11-30,entregue,1695.03,marketplace,não
14274,1309,2023-11-07,entregue,1754.71,site,sim
14275,1308,2024-01-03,entregue,2112.73,site,não
14276,240,2024-11-15,entregue,654.78,site,não
14277,629,2023-11-01,entregue,5612.43,app,sim
14278,1221,2024-02-16,entregue,1049.07,app,sim
14279,1371,2023-11-12,entregue,1137.17,app,sim
14280,2088,2023-09-26,entregue,11139.13,site,sim
14281,2421,2024-07-25,entregue,1574.87,site,não
14282,2824,2023-04-26,entregue,1710.05,marketplace,não
14283,225,2024-10-17,entregue,4903.21,marketplace,sim
14284,2222,2024-12-14,entregue,1572.08,site,não
14285,2761,2023-01-17,entregue,474.95,site,sim
14286,2865,2024-04-28,entregue,2009.46,app,sim
14287,730,2023-11-29,entregue,2432.26,site,não
14288,1201,2023-01-12,entregue,1241.95,app,não
14289,441,2024-05-26,entregue,1922.33,site,não
14290,638,2023-12-17,entregue,1730.91,app,não
14291,2359,2023-04-08,entregue,7254.49,site,sim
14292,2913,2024-04-01,entregue,292.28,marketplace,não
14293,110,2023-11-30,entregue,1577.19,marketplace,não
14294,1917,2024-05-23,cancelado,13956.34,site,não
14295,2776,2023-05-11,devolvido,1439.01,marketplace,não
14296,626,2023-07-07,entregue,567.79,app,sim
14297,1834,2023-09-03,entregue,2268.24,app,sim
14298,619,2023-04-02,entregue,140.27,app,sim
14299,1239,2023-10-01,entregue,6925.57,app,sim
14300,1732,2024-10-23,entregue,1325.54,app,não
14301,291,2023-11-08,entregue,1740.16,app,não
14302,1727,2024-09-09,entregue,1026.39,marketplace,não
14303,2713,2023-08-14,entregue,794.74,app,não
14304,179,2023-11-12,entregue,12091.48,site,não
14305,252,2024-05-03,entregue,1374.28,marketplace,não
14306,1139,2023-10-12,entregue,11267.54,app,não
14307,2137,2023-06-20,cancelado,752.05,marketplace,sim
14308,2734,2023-12-02,entregue,1290.28,marketplace,não
14309,2595,2023-08-23,entregue,13039.8,app,não
14310,608,2023-09-09,entregue,953.47,app,não
14311,1736,2023-11-04,entregue,2432.38,site,sim
14312,1383,2023-09-29,entregue,900.25,app,não
14313,2264,2024-10-07,cancelado,567.53,site,não
14314,784,2023-09-20,entregue,747.53,marketplace,não
14315,836,2024-07-08,entregue,232.85,app,não
14316,82,2024-04-04,cancelado,111.12,marketplace,não
14317,2582,2024-03-01,entregue,2021.6,marketplace,sim
14318,2943,2023-11-04,cancelado,195.26,app,não
14319,2523,2024-02-01,entregue,75.9,site,não
14320,216,2023-08-31,em_transito,2196.45,app,não
14321,481,2024-12-23,cancelado,365.57,marketplace,não
14322,2146,2023-02-07,entregue,83.28,marketplace,sim
14323,384,2024-11-14,entregue,10442.41,marketplace,sim
14324,2018,2024-09-05,entregue,13003.73,app,não
14325,1429,2023-06-23,em_transito,940.82,app,sim
14326,2643,2023-07-31,entregue,12264.67,marketplace,não
14327,2383,2023-11-17,entregue,797.61,site,não
14328,1786,2023-10-01,entregue,1898.84,site,sim
14329,478,2023-11-11,entregue,643.83,marketplace,não
14330,1784,2024-01-25,cancelado,13545.36,marketplace,sim
14331,467,2024-11-06,cancelado,1847.46,site,sim
14332,2791,2023-09-07,cancelado,1665.41,site,sim
14333,563,2023-07-12,entregue,529.98,site,não
14334,2698,2023-08-12,entregue,899.78,app,não
14335,2042,2023-07-02,entregue,1078.32,site,sim
14336,1718,2024-07-16,entregue,3239.79,site,sim
14337,141,2023-04-09,entregue,1976.53,site,não
14338,1899,2023-05-16,cancelado,457.79,marketplace,sim
14339,1259,2024-08-11,entregue,1539.18,site,não
14340,1327,2023-04-03,cancelado,1239.34,app,não
14341,2051,2023-11-14,cancelado,860.41,app,não
14342,408,2023-04-26,entregue,2331.4,app,não
14343,1857,2023-09-26,em_transito,1370.51,app,sim
14344,1335,2024-05-24,cancelado,1591.26,marketplace,não
14345,940,2024-09-26,entregue,868.08,marketplace,sim
14346,1849,2023-04-21,cancelado,1115.56,site,não
14347,1803,2024-04-24,entregue,2040.07,app,não
14348,2668,2024-03-05,entregue,2205.58,marketplace,não
14349,414,2024-11-30,entregue,616.36,marketplace,sim
14350,404,2023-03-10,em_transito,810.74,app,não
14351,2979,2024-06-06,entregue,2324.53,marketplace,não
14352,2373,2023-11-18,entregue,729.9,app,não
14353,2633,2024-11-20,devolvido,12387.4,site,sim
14354,982,2024-08-12,entregue,13528.1,marketplace,não
14355,2696,2023-08-01,entregue,2048.27,site,não
14356,1636,2024-08-22,entregue,13095.34,app,não
14357,2122,2024-05-08,entregue,641.79,site,não
14358,1187,2023-04-22,cancelado,314.78,app,sim
14359,291,2023-10-11,entregue,2004.87,marketplace,não
14360,1213,2023-04-09,cancelado,1319.86,site,sim
14361,662,2024-11-25,cancelado,1329.35,app,sim
14362,1674,2024-01-04,entregue,14139.24,marketplace,não
14363,2001,2023-11-23,entregue,1438.51,marketplace,não
14364,625,2023-11-12,entregue,2424.9,site,não
14365,2544,2024-04-23,entregue,4477.89,app,sim
14366,1711,2023-10-11,entregue,2176.71,site,não
14367,2667,2023-08-04,cancelado,4398.68,marketplace,não
14368,2147,2023-06-03,entregue,267.22,marketplace,não
14369,2715,2024-11-12,entregue,1843.7,marketplace,não
14370,1495,2023-07-11,entregue,1542.98,app,não
14371,1096,2024-08-16,entregue,14336.27,app,não
14372,966,2023-11-27,entregue,4568.25,site,não
14373,2034,2024-08-01,entregue,10452.6,app,não
14374,264,2023-03-28,entregue,7392.5,marketplace,sim
14375,1934,2024-07-03,entregue,1252.33,app,não
14376,753,2023-12-22,entregue,1507.45,marketplace,não
14377,2454,2023-02-03,em_transito,1022.17,marketplace,não
14378,2311,2024-09-23,entregue,875.78,site,não
14379,411,2024-03-20,entregue,2080.33,site,não
14380,1951,2023-11-19,entregue,13356.13,app,sim
14381,1479,2024-04-04,entregue,1748.58,app,não
14382,683,2024-01-19,entregue,1131.3,marketplace,sim
14383,1572,2023-05-10,entregue,7404.84,marketplace,não
14384,1366,2023-11-22,entregue,1546.29,app,sim
14385,2302,2024-05-09,entregue,952.4,marketplace,não
14386,1744,2023-11-10,entregue,1896.73,site,sim
14387,1245,2023-04-09,entregue,2412.49,marketplace,não
14388,787,2023-05-26,entregue,436.94,site,não
14389,2212,2023-06-14,entregue,9705.81,marketplace,não
14390,1211,2023-08-14,devolvido,1951.4,app,não
14391,2244,2023-11-13,entregue,1792.74,marketplace,não
14392,2932,2023-11-17,entregue,1709.47,app,sim
14393,2953,2024-05-20,em_transito,189.61,site,sim
14394,2448,2024-11-23,entregue,149.1,marketplace,sim
14395,2147,2024-02-01,entregue,1595.46,site,sim
14396,2796,2024-01-12,cancelado,882.24,marketplace,não
14397,1982,2023-12-23,entregue,1368.19,site,não
14398,2522,2024-10-15,cancelado,2344.59,marketplace,não
14399,2113,2023-04-22,devolvido,1586.98,marketplace,sim
14400,2311,2023-11-08,cancelado,493.62,app,não
14401,1100,2023-03-03,entregue,1108.24,marketplace,sim
14402,237,2024-10-13,em_transito,7904.54,marketplace,sim
14403,2475,2023-09-10,cancelado,1743.59,site,não
14404,248,2024-01-06,entregue,2071.48,app,não
14405,1410,2024-08-08,em_transito,195.82,app,sim
14406,1027,2023-11-21,devolvido,3698.94,app,não
14407,1206,2023-11-07,entregue,12622.13,marketplace,não
14408,2638,2023-11-14,cancelado,1735.36,site,sim
14409,661,2023-02-14,em_transito,1160.82,app,sim
14410,1266,2024-09-15,entregue,1019.99,app,sim
14411,46,2023-09-23,entregue,208.32,app,sim
