id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status
3001,6540,2858,atraso,2023-11-13,2023-11-18,resolvido
3002,10997,465,dúvida,2023-02-17,,aberto
3003,1478,1784,defeito,2023-12-01,,aberto
3004,10112,2520,atraso,2024-03-13,2024-03-30,resolvido
3005,863,2593,cobrança,2024-06-06,,escalado
3006,11391,2184,cobrança,2023-10-17,2023-10-27,resolvido
3007,6230,812,atraso,2023-06-29,2023-07-12,resolvido
3008,8173,2165,dúvida,2023-04-29,,escalado
3009,7210,1446,dúvida,2023-11-24,,aberto
3010,439,502,troca,2024-02-13,2024-02-16,resolvido
3011,8168,2352,cobrança,2024-07-24,2024-07-26,resolvido
3012,3507,474,dúvida,2023-11-10,2023-11-12,resolvido
3013,11690,2884,defeito,2024-12-26,2024-12-29,resolvido
3014,6186,1749,troca,2023-12-30,2024-01-04,resolvido
3015,12682,2792,troca,2023-11-10,2023-11-20,resolvido
3016,10969,1089,atraso,2024-12-28,2025-01-10,resolvido
3017,12854,895,atraso,2024-04-28,2024-05-11,resolvido
3018,5019,2248,dúvida,2024-07-05,2024-07-12,resolvido
3019,11903,146,dúvida,2023-08-07,2023-08-12,resolvido
3020,2917,1599,dúvida,2023-12-21,,aberto
3021,192,382,dúvida,2023-08-23,2023-08-29,resolvido
3022,6468,789,atraso,2023-03-05,2023-03-19,resolvido
3023,13740,2236,atraso,2023-12-10,,escalado
3024,13798,2660,atraso,2023-11-30,2023-12-11,resolvido
3025,14421,1506,dúvida,2024-12-28,2024-12-30,resolvido
3026,4936,238,defeito,2023-12-25,,escalado
3027,12679,289,cobrança,2023-08-09,2023-08-14,resolvido
3028,6997,1380,atraso,2023-11-15,2023-11-26,resolvido
3029,2558,1195,troca,2024-04-19,,escalado
3030,5807,1916,troca,2023-09-16,2023-09-25,resolvido
3031,2382,491,dúvida,2023-07-15,2023-07-16,resolvido
3032,13089,760,dúvida,2024-07-13,2024-07-22,resolvido
3033,14955,2015,dúvida,2024-05-16,,aberto
3034,9513,330,dúvida,2023-10-14,,escalado
3035,10243,2083,troca,2023-03-06,,escalado
3036,9904,2152,atraso,2023-12-06,2023-12-20,resolvido
3037,557,2681,dúvida,2023-12-07,,escalado
3038,5602,1437,troca,2024-05-20,2024-05-26,resolvido
3039,1270,2513,dúvida,2024-08-30,2024-09-08,resolvido
3040,3658,2229,atraso,2023-03-12,2023-03-28,resolvido
3041,8450,5,cobrança,2023-03-20,,escalado
3042,11492,666,troca,2023-11-29,2023-12-04,resolvido
3043,5927,88,defeito,2023-08-22,2023-08-25,resolvido
3044,5017,2822,troca,2023-10-29,,escalado
3045,7816,2625,atraso,2023-08-24,,escalado
3046,7400,2948,atraso,2023-12-26,2024-01-06,resolvido
3047,3400,2913,dúvida,2024-03-31,2024-04-04,resolvido
3048,6188,1018,atraso,2023-04-08,,escalado
3049,3737,2220,atraso,2024-09-07,,escalado
3050,14849,2246,defeito,2023-11-17,,escalado
3051,5112,473,cobrança,2023-05-20,2023-05-24,resolvido
3052,6915,1235,dúvida,2024-02-05,,escalado
3053,4611,868,dúvida,2024-09-05,2024-09-11,resolvido
3054,9530,2608,troca,2024-02-09,2024-02-16,resolvido
3055,7906,2526,defeito,2024-10-04,,aberto
3056,11095,1198,troca,2023-03-02,,aberto
3057,6153,2956,dúvida,2024-08-24,2024-08-25,resolvido
3058,9067,81,atraso,2024-06-11,2024-06-17,resolvido
3059,5135,2829,atraso,2023-10-01,,aberto
3060,12146,555,dúvida,2023-12-23,,aberto
3061,6852,1064,troca,2023-09-05,2023-09-06,resolvido
3062,6204,502,atraso,2024-08-30,,escalado
3063,3870,903,troca,2024-07-30,2024-07-31,resolvido
3064,2624,2646,cobrança,2023-11-21,2023-11-25,resolvido
3065,6776,537,cobrança,2023-05-19,2023-05-21,resolvido
3066,4106,1856,troca,2023-08-27,,escalado
3067,14107,513,atraso,2024-09-12,2024-09-23,resolvido
3068,1373,423,defeito,2024-06-22,,escalado
3069,8012,909,atraso,2023-12-04,,escalado
3070,10151,2671,defeito,2023-10-06,2023-10-13,resolvido
3071,5043,1249,atraso,2024-02-09,2024-02-22,resolvido
3072,516,53,defeito,2023-05-20,,aberto
3073,12763,1076,atraso,2023-05-20,2023-06-02,resolvido
3074,1354,136,troca,2023-04-11,2023-04-13,resolvido
3075,5945,1380,atraso,2023-06-06,2023-06-17,resolvido
3076,13237,742,dúvida,2024-01-12,2024-01-22,resolvido
3077,13781,431,defeito,2023-03-25,,escalado
3078,2109,2629,troca,2023-02-23,2023-02-25,resolvido
3079,7622,2290,atraso,2024-06-14,2024-06-21,resolvido
3080,7417,2944,atraso,2024-12-07,2024-12-25,resolvido
3081,345,378,dúvida,2024-07-10,2024-07-12,resolvido
3082,1735,2365,troca,2024-08-20,2024-08-23,resolvido
3083,10658,1273,dúvida,2024-08-19,2024-08-21,resolvido
3084,8381,1470,atraso,2023-02-06,,aberto
3085,4366,1875,dúvida,2024-12-03,2024-12-09,resolvido
3086,7881,1717,defeito,2024-06-17,,aberto
3087,6156,1515,cobrança,2023-11-24,2023-11-27,resolvido
3088,7697,341,cobrança,2023-01-28,2023-01-29,resolvido
3089,13535,258,dúvida,2024-05-08,2024-05-13,resolvido
3090,14773,724,cobrança,2024-08-02,2024-08-10,resolvido
3091,14198,2085,atraso,2024-01-12,2024-01-19,resolvido
3092,1247,1418,dúvida,2024-06-15,2024-06-20,resolvido
3093,11554,2488,troca,2023-01-13,,aberto
3094,11918,1360,dúvida,2023-07-01,,aberto
3095,9538,978,dúvida,2023-09-07,2023-09-15,resolvido
3096,13885,1255,dúvida,2024-06-28,2024-07-07,resolvido
3097,3429,2830,atraso,2024-03-05,2024-03-25,resolvido
3098,9664,1348,atraso,2024-12-14,,escalado
3099,11273,23,troca,2023-06-03,,escalado
3100,4630,1885,dúvida,2023-08-12,2023-08-18,resolvido
3101,2602,1501,defeito,2023-02-12,2023-02-21,resolvido
3102,3211,941,defeito,2024-01-17,2024-01-24,resolvido
3103,6033,716,dúvida,2024-09-18,,escalado
3104,10590,2061,troca,2024-01-02,,escalado
3105,4651,1841,atraso,2024-09-05,,escalado
3106,14585,154,atraso,2024-07-24,,aberto
3107,8420,1120,atraso,2023-06-08,,escalado
3108,1792,1277,troca,2023-03-02,2023-03-11,resolvido
3109,8840,606,atraso,2023-12-04,,escalado
3110,11768,1116,troca,2024-10-19,,escalado
3111,6740,1604,defeito,2023-03-17,2023-03-23,resolvido
3112,11371,1677,troca,2024-09-20,,aberto
3113,10828,2165,troca,2024-12-22,,escalado
3114,6501,714,dúvida,2024-05-04,,escalado
3115,12919,688,troca,2023-11-18,,aberto
3116,13580,712,atraso,2024-07-20,,aberto
3117,12689,1793,dúvida,2024-05-15,,escalado
3118,1005,66,troca,2024-12-22,2025-01-01,resolvido
3119,2632,2735,atraso,2024-02-26,,escalado
3120,2826,2834,dúvida,2023-12-22,,aberto
3121,1302,395,cobrança,2024-10-02,2024-10-05,resolvido
3122,538,2806,dúvida,2023-05-30,2023-05-31,resolvido
3123,13518,2914,atraso,2023-11-12,2023-12-01,resolvido
3124,2031,1736,defeito,2024-09-30,,escalado
3125,13915,1858,cobrança,2024-03-01,2024-03-04,resolvido
3126,7446,2211,dúvida,2024-09-27,2024-10-03,resolvido
3127,4184,404,atraso,2024-07-17,2024-07-24,resolvido
3128,3205,697,dúvida,2023-07-31,,aberto
3129,640,2324,defeito,2023-11-25,,escalado
3130,12427,1599,cobrança,2024-02-05,2024-02-06,resolvido
3131,4429,2084,cobrança,2024-05-20,,escalado
3132,5517,2302,cobrança,2024-11-13,,escalado
3133,12357,1317,atraso,2023-08-25,,escalado
3134,14837,1202,dúvida,2024-07-29,2024-07-31,resolvido
3135,6445,54,troca,2023-11-20,2023-11-24,resolvido
3136,10001,2983,atraso,2023-06-27,2023-07-10,resolvido
3137,670,1814,dúvida,2024-05-10,,escalado
3138,2681,1466,cobrança,2023-12-02,,escalado
3139,9632,1816,dúvida,2023-07-21,,escalado
3140,9504,1532,atraso,2024-07-25,2024-08-06,resolvido
3141,5712,1126,defeito,2024-08-22,,escalado
3142,7684,2317,atraso,2024-10-27,2024-11-05,resolvido
3143,12766,205,dúvida,2023-01-21,2023-01-31,resolvido
3144,6392,1579,atraso,2024-11-27,,escalado
3145,14521,790,dúvida,2023-11-12,,escalado
3146,12499,2799,troca,2024-04-10,2024-04-19,resolvido
3147,5298,2999,dúvida,2023-07-26,2023-08-02,resolvido
3148,13404,1381,cobrança,2024-09-18,2024-09-24,resolvido
3149,13710,351,cobrança,2024-03-02,2024-03-10,resolvido
3150,11921,2117,cobrança,2024-12-31,,aberto
3151,6911,1508,atraso,2023-08-20,,aberto
3152,4120,1688,troca,2023-06-07,,escalado
3153,8745,63,troca,2023-11-23,2023-11-29,resolvido
3154,14340,1327,cobrança,2023-04-16,2023-04-18,resolvido
3155,6615,2284,defeito,2024-01-10,,escalado
3156,12087,1332,defeito,2024-09-17,,escalado
3157,8761,2392,atraso,2023-08-31,,escalado
3158,486,2277,troca,2024-04-27,,escalado
3159,13861,1679,atraso,2023-11-13,2023-11-30,resolvido
3160,3276,2439,cobrança,2024-10-15,2024-10-21,resolvido
3161,14069,2087,troca,2024-02-11,2024-02-12,resolvido
3162,11387,1288,troca,2024-06-01,,aberto
3163,3007,2427,dúvida,2024-02-29,2024-03-10,resolvido
3164,8433,1859,troca,2023-05-09,,aberto
3165,2303,766,cobrança,2023-12-08,2023-12-09,resolvido
3166,12811,2917,dúvida,2023-09-14,2023-09-19,resolvido
3167,6959,259,troca,2024-11-15,2024-11-23,resolvido
3168,4068,857,troca,2024-08-19,2024-08-26,resolvido
3169,436,363,cobrança,2023-11-04,2023-11-05,resolvido
3170,1110,2173,defeito,2023-06-09,,aberto
3171,6668,2635,atraso,2023-12-04,2023-12-10,resolvido
3172,7078,1809,atraso,2023-12-13,2023-12-25,resolvido
3173,3636,2871,atraso,2024-10-21,2024-10-28,resolvido
3174,8621,2407,dúvida,2024-05-27,,aberto
3175,11722,2325,atraso,2023-12-10,,aberto
3176,14619,2744,troca,2023-11-07,,escalado
3177,13171,2691,dúvida,2023-11-14,2023-11-16,resolvido
3178,10565,2392,defeito,2023-11-09,2023-11-19,resolvido
3179,9408,1053,troca,2023-02-27,,aberto
3180,8694,26,troca,2023-06-11,2023-06-21,resolvido
3181,9083,277,cobrança,2024-05-03,2024-05-11,resolvido
3182,8315,177,defeito,2023-05-23,2023-05-24,resolvido
3183,6787,275,atraso,2024-10-31,2024-11-10,resolvido
3184,5204,1243,dúvida,2024-03-24,,aberto
3185,5478,66,cobrança,2024-04-15,2024-04-19,resolvido
3186,2614,396,dúvida,2023-10-10,,aberto
3187,10381,833,dúvida,2023-05-18,,escalado
3188,2390,1643,defeito,2023-02-06,,escalado
3189,11571,840,cobrança,2023-11-27,2023-12-06,resolvido
3190,14098,499,dúvida,2023-02-13,2023-02-15,resolvido
3191,218,2163,cobrança,2024-09-30,2024-10-01,resolvido
3192,11085,2537,defeito,2024-06-29,2024-07-02,resolvido
3193,14127,472,atraso,2024-11-19,,escalado
3194,14884,2908,cobrança,2023-02-17,2023-02-27,resolvido
3195,7363,2428,troca,2023-12-05,,escalado
3196,805,700,dúvida,2024-08-12,2024-08-22,resolvido
3197,2312,2648,dúvida,2023-11-15,,escalado
3198,10896,1779,dúvida,2024-10-26,,aberto
3199,11291,944,cobrança,2024-09-06,,escalado
3200,9178,1921,cobrança,2023-02-23,2023-03-05,resolvido
3201,13991,1918,defeito,2023-06-08,2023-06-16,resolvido
3202,13289,270,atraso,2023-11-10,2023-11-29,resolvido
3203,6902,634,defeito,2023-08-11,2023-08-15,resolvido
3204,13449,2669,troca,2023-04-23,,aberto
3205,2172,1549,cobrança,2024-06-29,,escalado
3206,13817,1928,atraso,2024-05-05,2024-05-19,resolvido
3207,12133,1797,atraso,2024-12-13,2024-12-23,resolvido
3208,11008,2185,troca,2023-12-27,,aberto
3209,3488,2709,atraso,2024-01-06,,aberto
3210,842,2280,troca,2024-07-05,2024-07-09,resolvido
3211,14544,284,defeito,2024-07-19,2024-07-24,resolvido
3212,2595,1944,cobrança,2023-12-14,2023-12-16,resolvido
3213,31,2863,dúvida,2023-06-30,,escalado
3214,265,676,troca,2023-11-25,2023-12-05,resolvido
3215,2847,1570,cobrança,2023-08-08,,aberto
3216,3672,58,cobrança,2024-12-11,,escalado
3217,13415,2905,cobrança,2023-11-22,,aberto
3218,8683,329,cobrança,2024-03-01,2024-03-04,resolvido
3219,14533,1163,dúvida,2023-12-22,2023-12-28,resolvido
3220,12561,1253,atraso,2023-12-23,,escalado
3221,225,127,troca,2024-05-24,,escalado
3222,14347,1803,dúvida,2024-04-25,2024-04-30,resolvido
3223,7797,2695,atraso,2023-10-14,2023-10-26,resolvido
3224,2298,1055,troca,2023-11-29,2023-12-02,resolvido
3225,10882,2323,atraso,2024-12-22,,escalado
3226,8248,2919,dúvida,2023-04-15,2023-04-18,resolvido
3227,364,894,dúvida,2023-11-29,2023-11-30,resolvido
3228,13146,2948,dúvida,2024-10-10,2024-10-19,resolvido
3229,2450,2133,atraso,2023-08-30,,escalado
3230,553,444,dúvida,2023-11-10,2023-11-17,resolvido
3231,14203,948,defeito,2024-12-24,,aberto
3232,14324,2018,defeito,2024-09-26,2024-09-30,resolvido
3233,10458,2299,cobrança,2024-08-20,2024-08-29,resolvido
3234,2449,438,defeito,2024-07-25,2024-07-30,resolvido
3235,3773,723,atraso,2023-12-07,2023-12-16,resolvido
3236,14697,2963,atraso,2024-03-18,,aberto
3237,12051,637,defeito,2023-03-04,2023-03-06,resolvido
3238,4905,1919,cobrança,2023-08-08,2023-08-16,resolvido
3239,1949,2893,atraso,2024-11-12,,aberto
3240,9787,2047,atraso,2024-08-27,2024-09-16,resolvido
3241,4622,40,atraso,2023-09-15,2023-09-24,resolvido
3242,2728,287,troca,2024-11-18,,aberto
3243,6338,2743,dúvida,2024-03-29,,aberto
3244,1913,1962,defeito,2024-03-09,2024-03-19,resolvido
3245,1421,1438,troca,2024-11-30,2024-12-09,resolvido
3246,10606,607,troca,2023-10-06,2023-10-15,resolvido
3247,3192,2578,cobrança,2024-09-06,2024-09-08,resolvido
3248,5958,702,cobrança,2023-11-17,2023-11-25,resolvido
3249,7266,884,troca,2023-03-10,2023-03-14,resolvido
3250,9159,2117,dúvida,2023-12-11,2023-12-12,resolvido
3251,7200,981,troca,2023-02-23,,aberto
3252,13169,1748,atraso,2024-11-14,2024-11-22,resolvido
3253,14052,1890,dúvida,2024-09-25,2024-10-01,resolvido
3254,12934,2114,dúvida,2023-11-25,2023-11-30,resolvido
3255,3293,2899,cobrança,2024-05-02,2024-05-09,resolvido
3256,2618,1416,cobrança,2024-11-25,,escalado
3257,1703,1134,atraso,2024-06-03,,escalado
3258,4529,1693,atraso,2024-04-13,2024-04-29,resolvido
3259,3542,226,troca,2023-06-27,2023-07-04,resolvido
3260,9657,380,atraso,2024-06-02,2024-06-22,resolvido
3261,10952,2774,cobrança,2023-01-30,2023-02-09,resolvido
3262,11402,2256,atraso,2023-07-23,,escalado
3263,349,1755,dúvida,2023-10-13,2023-10-17,resolvido
3264,417,2515,defeito,2023-03-24,2023-04-02,resolvido
3265,14317,2582,dúvida,2024-03-04,2024-03-10,resolvido
3266,6505,410,troca,2023-02-08,2023-02-12,resolvido
3267,8585,2332,dúvida,2023-08-06,2023-08-11,resolvido
3268,5745,201,cobrança,2023-10-05,2023-10-10,resolvido
3269,132,2530,dúvida,2023-07-02,,aberto
3270,12237,1674,atraso,2023-07-23,2023-07-29,resolvido
3271,9354,2581,defeito,2024-04-19,,aberto
3272,6599,714,atraso,2023-04-20,,aberto
3273,9586,1746,cobrança,2024-11-19,2024-11-26,resolvido
3274,12896,2025,dúvida,2024-08-21,2024-08-30,resolvido
3275,10012,741,defeito,2023-11-12,2023-11-14,resolvido
3276,3930,1579,atraso,2023-12-06,2023-12-17,resolvido
3277,5159,2940,troca,2024-06-07,2024-06-09,resolvido
3278,7897,706,atraso,2023-11-05,2023-11-21,resolvido
3279,13291,1973,defeito,2023-12-10,2023-12-20,resolvido
3280,7373,261,cobrança,2023-08-03,2023-08-07,resolvido
3281,7315,54,troca,2023-11-18,,aberto
3282,6399,416,troca,2024-02-20,2024-02-28,resolvido
3283,1712,808,dúvida,2023-05-09,2023-05-12,resolvido
3284,2280,661,atraso,2024-08-05,2024-08-17,resolvido
3285,11902,1366,atraso,2024-07-08,,aberto
3286,692,2150,cobrança,2023-10-30,,aberto
3287,2082,289,troca,2024-03-29,2024-03-30,resolvido
3288,1646,761,defeito,2024-12-31,,escalado
3289,12828,784,troca,2024-12-25,2025-01-03,resolvido
3290,4760,2499,defeito,2023-11-30,2023-12-04,resolvido
3291,14935,2578,dúvida,2024-12-26,2024-12-28,resolvido
3292,12340,232,troca,2023-05-21,2023-05-25,resolvido
3293,13491,1778,defeito,2023-03-03,2023-03-06,resolvido
3294,12173,2919,defeito,2023-03-10,,aberto
3295,6929,689,troca,2024-07-08,2024-07-13,resolvido
3296,11435,2834,cobrança,2023-01-10,2023-01-19,resolvido
3297,11884,1143,cobrança,2023-12-14,2023-12-22,resolvido
3298,6654,330,atraso,2024-10-22,2024-11-04,resolvido
3299,8645,686,dúvida,2023-08-05,2023-08-14,resolvido
3300,10743,2137,atraso,2023-10-29,2023-11-07,resolvido
3301,160,2675,cobrança,2023-11-22,2023-11-30,resolvido
3302,6317,2926,atraso,2024-05-10,,escalado
3303,10576,525,troca,2024-01-19,,aberto
3304,2183,432,troca,2023-11-24,2023-11-25,resolvido
3305,12391,2362,troca,2023-11-16,2023-11-26,resolvido
3306,8245,2504,defeito,2024-05-21,2024-05-24,resolvido
3307,14103,913,atraso,2023-06-03,2023-06-08,resolvido
3308,1800,2204,dúvida,2024-09-10,2024-09-16,resolvido
3309,5669,1209,cobrança,2024-11-05,2024-11-15,resolvido
3310,1722,2905,atraso,2023-06-03,,escalado
3311,5706,269,cobrança,2023-11-05,,aberto
3312,13066,1823,defeito,2023-11-15,,escalado
3313,10166,2621,atraso,2023-11-30,,aberto
3314,10724,1755,defeito,2023-12-09,2023-12-15,resolvido
3315,14899,161,dúvida,2023-11-12,,escalado
3316,12394,2244,cobrança,2023-07-29,2023-07-30,resolvido
3317,14291,2359,defeito,2023-04-21,,escalado
3318,13073,2366,atraso,2023-12-17,2023-12-27,resolvido
3319,7081,10,troca,2023-07-28,2023-08-04,resolvido
3320,2591,2608,atraso,2023-12-15,,aberto
3321,2330,1452,cobrança,2024-07-06,2024-07-07,resolvido
3322,2383,207,troca,2023-12-30,2024-01-02,resolvido
3323,13893,1450,dúvida,2024-07-27,2024-07-31,resolvido
3324,12898,71,atraso,2023-04-22,2023-04-28,resolvido
3325,3889,1379,troca,2023-12-13,2023-12-16,resolvido
3326,6843,2464,troca,2024-05-29,,aberto
3327,2008,1225,dúvida,2023-12-21,2023-12-26,resolvido
3328,12579,1016,cobrança,2024-01-09,2024-01-14,resolvido
3329,13068,1955,atraso,2024-08-02,2024-08-12,resolvido
3330,12804,505,dúvida,2023-08-19,,aberto
3331,13485,1218,dúvida,2023-12-25,2023-12-29,resolvido
3332,1961,279,atraso,2024-06-28,2024-07-15,resolvido
3333,638,1252,atraso,2023-03-19,2023-04-01,resolvido
3334,9841,1365,atraso,2024-05-22,2024-05-28,resolvido
3335,12114,267,defeito,2023-09-12,,aberto
3336,12382,1532,dúvida,2023-09-02,2023-09-11,resolvido
3337,7479,456,atraso,2024-03-27,2024-04-02,resolvido
3338,11316,388,dúvida,2024-03-31,2024-04-07,resolvido
3339,8648,2500,atraso,2024-10-09,2024-10-20,resolvido
3340,5528,2322,dúvida,2023-08-06,,aberto
3341,13303,1076,cobrança,2024-05-18,2024-05-22,resolvido
3342,2070,536,atraso,2023-12-21,,aberto
3343,2009,1479,cobrança,2023-04-19,,escalado
3344,11269,2936,dúvida,2024-06-29,,escalado
3345,2509,1557,atraso,2023-11-03,2023-11-14,resolvido
3346,9320,318,dúvida,2023-12-07,2023-12-08,resolvido
3347,1192,1331,cobrança,2023-12-15,,escalado
3348,14287,730,troca,2023-12-14,,escalado
3349,13374,360,dúvida,2023-02-03,2023-02-05,resolvido
3350,9616,782,cobrança,2024-09-22,,aberto
3351,963,683,troca,2023-12-07,2023-12-15,resolvido
3352,11326,1607,troca,2023-12-24,2023-12-29,resolvido
3353,14360,1213,cobrança,2023-04-15,2023-04-16,resolvido
3354,5676,283,troca,2024-07-30,,escalado
3355,2825,2666,troca,2023-09-14,2023-09-15,resolvido
3356,11314,1468,dúvida,2023-12-04,2023-12-12,resolvido
3357,9505,2991,atraso,2024-06-16,,aberto
3358,3908,2428,atraso,2024-10-27,,aberto
3359,8233,1182,dúvida,2024-05-08,2024-05-13,resolvido
3360,4364,2321,cobrança,2024-10-18,2024-10-23,resolvido
3361,9695,2046,troca,2023-11-11,,escalado
3362,13963,2602,dúvida,2024-11-26,2024-12-05,resolvido
3363,8025,2670,atraso,2023-09-06,2023-09-26,resolvido
3364,9865,604,cobrança,2024-04-06,,aberto
3365,12954,913,atraso,2023-12-14,2023-12-22,resolvido
3366,1045,2243,dúvida,2023-06-20,,aberto
3367,7473,1678,cobrança,2024-12-10,2024-12-12,resolvido
3368,4491,1065,cobrança,2024-05-01,,escalado
3369,2314,1768,cobrança,2023-09-16,2023-09-22,resolvido
3370,14817,2375,troca,2023-12-20,2023-12-22,resolvido
3371,1488,308,troca,2023-03-01,2023-03-09,resolvido
3372,6924,769,defeito,2024-05-06,,aberto
3373,11656,1032,dúvida,2023-04-07,,escalado
3374,5940,1787,dúvida,2024-05-21,,escalado
3375,13850,2964,defeito,2023-02-24,,aberto
3376,14752,1791,atraso,2024-09-01,2024-09-07,resolvido
3377,14847,1907,dúvida,2024-11-26,,escalado
3378,13516,1156,defeito,2023-12-24,,aberto
3379,122,2960,atraso,2024-03-28,,escalado
3380,12362,595,defeito,2024-04-09,2024-04-17,resolvido
3381,2468,1216,cobrança,2024-11-27,2024-11-29,resolvido
3382,11437,1032,dúvida,2023-12-10,2023-12-13,resolvido
3383,2073,1485,dúvida,2023-12-13,2023-12-23,resolvido
3384,11323,182,dúvida,2023-08-06,2023-08-13,resolvido
3385,11924,619,cobrança,2023-11-24,2023-12-02,resolvido
3386,4075,1475,cobrança,2024-09-22,2024-10-01,resolvido
3387,12619,1310,defeito,2023-10-17,,aberto
3388,12289,2129,troca,2024-06-25,2024-07-01,resolvido
3389,4816,688,atraso,2024-07-20,,escalado
3390,12509,2271,atraso,2023-11-29,2023-12-17,resolvido
3391,109,2315,atraso,2023-07-02,,escalado
3392,8795,2574,dúvida,2023-12-01,2023-12-07,resolvido
3393,4470,1049,atraso,2023-09-12,,aberto
3394,11040,1521,cobrança,2023-04-12,2023-04-14,resolvido
3395,12908,1303,defeito,2023-04-17,,escalado
3396,14803,2348,dúvida,2023-06-09,2023-06-10,resolvido
3397,6070,58,dúvida,2023-08-21,2023-08-31,resolvido
3398,13526,1140,cobrança,2023-12-05,2023-12-06,resolvido
3399,4663,461,troca,2024-11-23,,aberto
3400,3483,308,dúvida,2023-02-14,,escalado
3401,7112,2632,dúvida,2024-07-25,,aberto
3402,8021,1118,cobrança,2023-02-28,2023-03-04,resolvido
3403,9802,859,troca,2023-11-07,,escalado
3404,5483,1604,defeito,2023-08-21,,escalado
3405,11810,344,troca,2024-05-11,2024-05-13,resolvido
3406,1593,2067,atraso,2024-01-31,,aberto
3407,7691,1478,defeito,2024-09-11,,aberto
3408,1420,65,cobrança,2024-05-11,2024-05-19,resolvido
3409,11132,694,atraso,2023-02-06,2023-02-17,resolvido
3410,2693,1128,cobrança,2023-04-28,,aberto
3411,10900,1662,defeito,2024-09-28,2024-10-08,resolvido
3412,3990,2932,dúvida,2023-12-15,2023-12-19,resolvido
3413,9722,977,atraso,2024-04-25,2024-04-30,resolvido
3414,1834,2304,dúvida,2024-11-17,2024-11-25,resolvido
3415,7808,20,cobrança,2024-06-23,,aberto
3416,11203,2782,dúvida,2024-01-26,2024-01-31,resolvido
3417,4797,1460,cobrança,2023-10-08,,aberto
3418,10553,2958,atraso,2023-09-06,2023-09-26,resolvido
3419,7987,1244,dúvida,2023-12-30,,aberto
3420,8915,956,defeito,2023-06-23,2023-06-28,resolvido
3421,9739,2304,defeito,2023-10-26,2023-11-01,resolvido
3422,14663,2978,dúvida,2024-11-29,2024-12-05,resolvido
3423,11969,980,dúvida,2024-04-29,2024-05-08,resolvido
3424,9309,1422,atraso,2024-11-26,,escalado
3425,3373,1633,dúvida,2023-11-23,,aberto
3426,9848,1741,cobrança,2023-12-03,2023-12-13,resolvido
3427,6818,558,dúvida,2023-03-07,,aberto
3428,1243,291,defeito,2023-10-08,2023-10-17,resolvido
3429,12602,1455,dúvida,2024-03-11,2024-03-12,resolvido
3430,14358,1187,troca,2023-05-11,2023-05-16,resolvido
3431,7618,1124,dúvida,2023-07-26,,escalado
3432,7512,1289,troca,2024-12-31,,aberto
3433,4607,1794,cobrança,2023-08-25,2023-08-29,resolvido
3434,12478,1795,cobrança,2024-04-13,2024-04-18,resolvido
3435,478,638,cobrança,2024-01-09,2024-01-14,resolvido
3436,2776,2174,dúvida,2024-08-03,2024-08-13,resolvido
3437,8708,1310,defeito,2023-02-23,2023-02-24,resolvido
3438,10629,1479,cobrança,2023-02-18,2023-02-22,resolvido
3439,14401,1100,defeito,2023-03-04,,escalado
3440,4401,1148,dúvida,2023-09-06,,escalado
3441,11226,62,cobrança,2023-12-17,2023-12-26,resolvido
3442,9825,1849,defeito,2023-09-07,2023-09-09,resolvido
3443,4160,2663,troca,2023-09-05,2023-09-13,resolvido
3444,1166,2031,defeito,2023-05-02,2023-05-05,resolvido
3445,3677,1898,dúvida,2023-11-18,2023-11-28,resolvido
3446,9649,2148,cobrança,2023-05-21,2023-05-26,resolvido
3447,14851,2237,dúvida,2023-09-13,2023-09-17,resolvido
3448,10563,1103,dúvida,2024-08-16,2024-08-18,resolvido
3449,3457,1272,defeito,2023-02-18,2023-02-22,resolvido
3450,29,1679,cobrança,2023-07-04,2023-07-05,resolvido
3451,1323,2127,troca,2024-02-22,2024-02-27,resolvido
3452,7527,2863,atraso,2023-10-02,,aberto
3453,13711,551,atraso,2024-10-07,2024-10-14,resolvido
3454,5273,1522,dúvida,2023-12-05,2023-12-10,resolvido
3455,8212,1172,cobrança,2023-07-24,,aberto
3456,7054,2637,cobrança,2023-10-16,2023-10-25,resolvido
3457,2941,1858,atraso,2024-02-12,2024-03-01,resolvido
3458,7727,422,troca,2024-11-18,,escalado
3459,8873,2968,dúvida,2023-01-26,2023-01-28,resolvido
3460,1531,1220,cobrança,2024-06-11,,escalado
3461,14507,1787,defeito,2023-10-08,2023-10-11,resolvido
3462,11917,87,troca,2024-02-11,2024-02-18,resolvido
3463,11401,1916,atraso,2023-05-03,,escalado
3464,3454,2520,cobrança,2024-09-20,,escalado
3465,8115,1616,atraso,2023-11-01,2023-11-06,resolvido
3466,8667,1432,atraso,2024-01-20,,aberto
3467,3467,478,cobrança,2023-12-26,,escalado
3468,14757,160,atraso,2024-07-16,,escalado
3469,12622,1590,troca,2024-08-08,2024-08-17,resolvido
3470,4743,600,defeito,2023-05-19,,escalado
3471,1039,2158,atraso,2024-03-22,,aberto
3472,7646,2441,atraso,2024-09-10,2024-09-18,resolvido
3473,2537,2609,troca,2023-01-31,2023-02-01,resolvido
3474,1301,253,cobrança,2024-11-17,2024-11-22,resolvido
3475,3543,800,dúvida,2023-03-19,,escalado
3476,1171,1915,cobrança,2023-09-14,2023-09-23,resolvido
3477,13859,405,troca,2023-10-20,,aberto
3478,2796,2272,troca,2023-12-09,,escalado
3479,5007,2656,dúvida,2024-03-23,,escalado
